country,product,entitlement_period,marketing_channel,family_type,hourspendonapp,promo_applied,cross_sell_flag,customer_support__satisfaction,usage_frequency_per_day,asp,previous_year_retention,retention_rate_yr_1,quarter
USA,p1,Annual,Digital,N,Medium,N,Y,3,5.0,29.1,68.8259229,67.39,2019Q4
Japan,p2,Annual,Offline,Y,Low,Y,N,5,3.995966655,36.95675798,83.91620324,87.0289038,2019Q3
Japan,p2,Monthly,Offline,Y,Medium,N,Y,2,5.007282153,40.61951176,82.67829275,86.93949612,2018Q4
USA,p1,Monthly,Offline,Y,Medium,Y,Y,3,4.998766479,43.40926594,74.68876676,75.68894724,2018Q4
India,p2,Annual,Digital,Y,Low,N,N,1,4.005999762,9.136020207,65.74740245,65.13162068,2019Q1
India,p2,Monthly,Digital,Y,Medium,Y,Y,5,4.0,10.6306,74.77758647,75.78,2019Q4
India,p1,Annual,Digital,N,Low,N,N,3,4.0,5.99,67.53458933,61.74,2020Q1
Japan,p1,Monthly,Digital,Y,High,N,N,3,4.0,29.48,77.75115073,77.89,2020Q2
Japan,p1,Annual,Digital,Y,Medium,N,N,1,6.0,24.37,85.18855275,81.43,2020Q3
India,p1,Annual,Offline,Y,Low,N,N,4,3.0,12.05,71.0909707,67.02,2020Q2
USA,p2,Annual,Digital,N,High,Y,Y,4,7.004423437,50.20460085,76.37974939,75.94912259,2019Q1
USA,p2,Monthly,Offline,N,Low,N,Y,0,5.0,48.68,74.12934577,75.56,2020Q3
India,p1,Annual,Digital,Y,High,N,N,1,5.0,6.52,64.52739927,63.73,2019Q4
USA,p2,Annual,Digital,Y,Low,N,N,5,4.501901952,67.32996899,74.21085772,72.21432327,2019Q2
Japan,p2,Annual,Digital,N,Medium,Y,Y,5,6.950278086,25.29323984,86.29270377,91.73138796,2018Q4
USA,p2,Annual,Digital,N,High,Y,N,4,4.0,42.7605,66.54623046,75.492,2019Q4
India,p1,Monthly,Offline,Y,Medium,Y,N,5,5.0,11.7955,74.28738586,71.15,2019Q4
Japan,p2,Bi-annual,Digital,Y,Medium,N,Y,4,5.002072398,9.8562876,89.09236216,93.11458334,2019Q3
USA,p2,Annual,Offline,Y,High,Y,N,3,5.00411507,89.06606783,81.33539912,85.72934661,2019Q3
India,p2,Annual,Offline,N,Medium,N,Y,0,4.0,16.18,74.49425954,68.81,2019Q4
India,p2,Monthly,Offline,N,High,Y,Y,4,4.012504755,34.6908596,73.38128237,77.9468013,2019Q2
India,p2,Annual,Digital,N,High,N,Y,2,4.0,13.53,74.62498031,71.96,2020Q3
India,p2,Annual,Digital,N,Low,Y,Y,4,4.0,14.6907,78.67287209,72.01,2020Q2
USA,p1,Annual,Offline,N,Low,N,N,4,3.994514727,27.45893373,69.70129313,78.49678941,2018Q4
Japan,p1,Bi-annual,Digital,N,Medium,N,N,0,6.0,18.07,76.58349447,81.17,2019Q4
Japan,p2,Monthly,Offline,Y,Low,N,N,3,5.0,48.6,87.8966099,87.63,2020Q3
USA,p2,Monthly,Offline,Y,Low,N,Y,5,7.0,107.99,77.07458592,78.0,2020Q1
USA,p2,Monthly,Offline,Y,Medium,N,N,2,4.0,107.99,75.77946752,73.99,2020Q1
Japan,p1,Annual,Digital,Y,Low,N,N,1,4.024460129,16.45548967,67.07012157,69.12253213,2019Q2
USA,p1,Annual,Offline,Y,Low,Y,N,4,4.0,48.8007,86.88554944,82.5579,2020Q3
USA,p2,Monthly,Offline,N,Low,Y,N,5,5.0,45.5905,83.02403163,78.204,2020Q1
India,p2,Annual,Offline,N,Low,N,N,2,4.015399064,8.739666608,65.75401514,74.4182666,2019Q3
USA,p2,Monthly,Offline,N,High,Y,N,1,4.012242016,16.28156602,77.50018813,77.7811077,2019Q3
India,p1,Annual,Digital,Y,High,Y,N,3,3.0,8.9206,70.92333675,69.5996,2020Q1
Japan,p1,Bi-annual,Offline,N,Medium,N,Y,3,6.0,13.41,82.81699038,85.58,2020Q2
Japan,p1,Bi-annual,Offline,N,High,N,N,4,6.344983532,26.24187024,82.035184,86.85577946,2019Q1
USA,p1,Annual,Offline,N,Medium,Y,Y,5,5.0,22.8705,85.03826618,81.72,2020Q2
USA,p2,Monthly,Offline,N,Medium,Y,N,2,7.0,48.1305,78.12470785,76.693,2020Q2
USA,p2,Monthly,Offline,N,Medium,N,N,3,6.0,47.99,79.43025896,75.46,2020Q1
India,p2,Monthly,Offline,N,Low,Y,Y,2,5.002020166,14.70929567,73.88497979,71.95093903,2018Q4
India,p2,Monthly,Offline,N,Low,N,Y,2,5.993104489,17.14958648,78.94164057,69.90738959,2019Q3
India,p1,Monthly,Offline,N,Low,Y,Y,1,3.01067311,9.838414053,64.47868968,66.69633854,2019Q3
Japan,p1,Bi-annual,Offline,Y,Medium,N,N,3,6.0,20.99,86.14473601,86.24,2020Q1
USA,p1,Annual,Offline,N,Medium,N,Y,4,4.000956191,5.319177134,86.16850709,77.90335247,2018Q4
USA,p2,Monthly,Offline,Y,High,N,N,3,5.005840964,55.89561884,76.94488111,68.3252447,2019Q3
USA,p2,Annual,Offline,Y,High,Y,Y,5,7.0,78.691,89.40296594,91.4,2020Q3
Japan,p1,Monthly,Offline,Y,High,N,Y,4,4.999667237,22.96198904,80.65814759,80.07441356,2018Q4
Japan,p1,Annual,Offline,N,Low,N,Y,5,6.966817968,25.59064569,91.8805113,90.56517858,2018Q4
USA,p1,Monthly,Offline,Y,High,N,Y,5,5.0,65.21,78.50272313,76.78,2019Q4
USA,p2,Monthly,Offline,Y,Medium,Y,N,4,5.0,102.1207,83.77239502,79.5765,2020Q3
India,p1,Annual,Offline,N,Medium,N,N,5,6.0,6.91,68.88405059,67.68,2019Q4
USA,p1,Annual,Offline,Y,Low,Y,N,4,5.0,51.3506,80.31944105,80.847,2020Q2
Japan,p2,Monthly,Digital,Y,Low,N,N,1,6.0,49.99,76.85782002,80.85,2020Q1
Japan,p1,Monthly,Offline,N,Medium,Y,Y,3,7.081575164,22.18662929,78.97768099,80.8460288,2019Q1
Japan,p2,Bi-annual,Offline,N,Low,N,N,2,4.0,26.16,83.75730472,88.785,2020Q2
USA,p2,Monthly,Offline,N,Low,Y,N,3,5.0,46.2806,72.1067437,77.7788,2019Q4
India,p1,Annual,Offline,N,Low,N,N,4,6.0,5.99,73.00114974,68.11,2020Q1
India,p1,Monthly,Digital,Y,Low,Y,N,5,4.019962326,11.1120995,69.13940721,62.51314473,2019Q2
India,p1,Monthly,Digital,N,Medium,N,N,2,5.0,6.86,60.01857237,61.38,2019Q4
USA,p2,Monthly,Offline,N,Low,N,N,0,6.0,48.02,77.61260753,74.695,2019Q4
Japan,p1,Monthly,Digital,N,Low,N,N,1,5.0,17.99,74.70743428,73.5,2020Q1
India,p2,Annual,Digital,Y,Medium,Y,Y,4,5.0,8.456,74.69918573,76.11,2019Q4
India,p2,Annual,Digital,Y,Low,Y,N,5,6.0,9.695,72.62112453,72.769,2019Q4
Japan,p2,Annual,Offline,Y,Medium,N,N,2,6.0,43.18,87.76186212,89.46,2020Q3
USA,p1,Monthly,Digital,Y,Medium,Y,N,0,4.990417939,36.57794109,69.52132704,73.78895565,2019Q2
Japan,p2,Monthly,Digital,N,Low,N,N,1,4.0,35.99,84.03788163,81.585,2020Q1
India,p1,Monthly,Digital,N,Medium,N,Y,3,5.0,7.51,65.27204504,62.48,2020Q3
Japan,p1,Monthly,Offline,N,Medium,N,N,5,5.003278168,24.77546425,85.38145947,78.86411498,2019Q3
Japan,p2,Monthly,Offline,Y,Medium,N,N,2,4.016567307,26.97510628,84.7547632,80.97146452,2019Q2
Japan,p2,Monthly,Digital,N,Medium,N,N,5,5.0,33.35,88.74121312,85.94,2020Q2
India,p2,Annual,Offline,N,Medium,Y,N,5,5.0,12.4807,77.37930896,76.9592,2020Q2
USA,p2,Monthly,Offline,Y,High,Y,Y,5,6.0,102.5905,82.07850507,81.9,2020Q1
USA,p2,Annual,Offline,Y,Low,Y,N,5,5.0,86.0905,85.68462041,82.749,2020Q3
USA,p2,Monthly,Digital,Y,Low,Y,Y,5,5.993986552,90.01867867,79.60704329,86.86491816,2019Q1
India,p1,Monthly,Offline,Y,Medium,N,Y,5,3.003766576,7.160766328,65.23900155,67.63055765,2019Q2
India,p1,Annual,Offline,N,High,N,Y,4,3.0,8.49,68.39335633,67.5,2020Q2
India,p2,Monthly,Offline,N,Low,Y,Y,5,4.0,16.7307,70.84399041,73.5625,2020Q1
India,p2,Monthly,Offline,Y,Low,Y,Y,5,4.0,12.0807,79.10965564,77.04,2020Q1
Japan,p1,Bi-annual,Offline,N,High,N,Y,2,6.02314096,52.29390111,83.04255433,82.11667939,2018Q4
Japan,p1,Bi-annual,Offline,N,Low,N,N,5,7.824280709,11.83520344,93.00284049,90.6777922,2019Q1
USA,p1,Annual,Offline,Y,Medium,N,Y,4,6.0,54.99,75.25746187,77.0,2020Q1
USA,p2,Monthly,Digital,N,Medium,N,N,0,4.0,45.06,79.10801598,74.47,2020Q2
USA,p1,Monthly,Offline,N,Medium,N,Y,3,3.0,29.84,76.3169568,70.15,2020Q3
India,p2,Monthly,Digital,N,Low,Y,Y,5,6.000655815,8.558612661,64.15903072,74.38052772,2018Q4
Japan,p1,Annual,Offline,Y,High,N,N,1,3.002263523,11.122653,79.17984982,77.64914376,2019Q3
USA,p1,Annual,Offline,Y,Low,N,Y,3,4.0,54.33,76.48989796,75.16,2019Q4
India,p2,Monthly,Digital,Y,Medium,N,Y,5,6.0,13.42,70.3524274,69.57,2020Q2
India,p1,Monthly,Offline,Y,High,N,Y,4,4.0,12.14,72.0392254,70.35,2019Q4
Japan,p2,Bi-annual,Digital,Y,Medium,N,N,3,6.0,37.99,95.0,93.1,2020Q1
USA,p2,Annual,Digital,N,Low,Y,Y,5,5.0,33.4107,88.37723973,87.24,2019Q4
India,p1,Annual,Digital,N,Medium,Y,N,5,3.984966816,5.09113641,62.48811722,70.13970541,2018Q4
India,p2,Annual,Digital,Y,Low,Y,N,5,4.99837732,10.53681613,76.69990066,86.41304809,2018Q4
India,p2,Monthly,Offline,N,Medium,N,N,3,4.0,16.64,73.99749818,69.46,2020Q2
Japan,p2,Monthly,Offline,N,Medium,N,Y,5,7.0,36.75,83.15534094,86.74,2020Q3
India,p2,Monthly,Offline,N,Low,N,N,4,2.991741104,53.2500242,75.37801287,86.48361816,2019Q2
Japan,p1,Annual,Digital,N,High,N,Y,2,5.0,14.99,87.87092399,85.0,2020Q1
USA,p1,Monthly,Digital,N,High,Y,Y,3,5.0,28.4905,73.05539282,73.5,2020Q1
India,p1,Monthly,Offline,Y,Low,Y,N,5,5.0,12.7706,69.24216286,70.2266,2020Q2
USA,p2,Monthly,Offline,Y,Low,Y,Y,5,5.0,96.781,84.93877856,84.835,2020Q3
USA,p2,Monthly,Offline,Y,High,N,Y,2,3.0,108.04,81.73736932,77.95,2019Q4
Japan,p2,Bi-annual,Offline,Y,Medium,N,Y,5,5.0,40.83,89.31975671,91.16,2020Q2
USA,p2,Monthly,Digital,Y,Low,N,N,2,4.003655088,49.11856793,78.85024648,66.11727248,2019Q3
Japan,p2,Monthly,Digital,N,Low,N,Y,5,2.0,35.99,81.97095761,84.0,2020Q1
Japan,p2,Monthly,Digital,N,High,N,Y,3,5.0,33.11,85.19276188,87.88,2020Q2
Japan,p1,Annual,Digital,Y,High,N,N,3,4.0,22.14,81.35913753,85.13,2020Q2
USA,p2,Monthly,Digital,Y,High,N,Y,1,4.001033492,92.07284804,80.00420134,73.80134591,2019Q2
USA,p2,Annual,Offline,N,Medium,N,Y,3,4.006450751,43.79813688,80.84395145,75.47931459,2018Q4
USA,p1,Annual,Digital,N,Medium,N,Y,5,2.0,30.15,67.64023616,66.84,2019Q4
India,p1,Monthly,Offline,N,High,Y,N,3,5.0,6.6405,69.7503776,69.4575,2020Q1
USA,p1,Monthly,Offline,N,Medium,N,N,5,5.0,29.99,76.40713721,70.07,2020Q1
USA,p1,Annual,Digital,Y,Medium,Y,N,4,4.015301722,110.0,77.22943229,77.1480632,2019Q3
USA,p2,Monthly,Offline,N,Low,N,N,3,6.0,49.18,70.21734721,73.29,2019Q4
USA,p1,Annual,Offline,N,Medium,N,Y,2,5.0,23.84,78.34394168,75.65,2020Q2
India,p2,Annual,Digital,N,Medium,N,N,5,3.031018293,11.68449879,78.27641266,76.87070941,2018Q4
India,p1,Monthly,Offline,N,High,Y,Y,5,5.0,9.8006,73.70806619,71.5,2019Q4
Japan,p1,Bi-annual,Offline,N,Low,N,N,3,5.0,15.16,79.59947334,81.63,2020Q2
India,p1,Monthly,Offline,Y,High,Y,Y,5,4.0,10.1706,76.41877371,75.89,2019Q4
Japan,p2,Monthly,Digital,Y,Medium,N,Y,3,6.0,50.52,77.41089642,83.97,2020Q2
USA,p1,Monthly,Digital,N,Medium,Y,Y,4,5.0,26.2206,73.29968563,76.17,2020Q3
USA,p1,Annual,Digital,Y,High,Y,N,3,5.0,52.2405,81.66533994,78.7185,2020Q1
USA,p1,Annual,Digital,Y,High,Y,Y,5,5.0,52.7805,83.38129279,79.785,2019Q4
India,p2,Monthly,Offline,N,Medium,N,N,4,3.02939718,10.96490853,66.32002003,63.13679546,2018Q4
Japan,p1,Monthly,Digital,N,Low,N,N,4,6.014272275,25.50182265,82.06841152,87.95520511,2019Q1
Japan,p2,Monthly,Digital,Y,Medium,N,Y,1,5.0,49.99,82.287706,83.5,2020Q1
India,p2,Monthly,Digital,Y,Medium,N,Y,5,3.0,12.99,67.60320516,70.0,2020Q1
India,p1,Annual,Offline,Y,Medium,N,N,4,3.024575596,8.773931823,75.34323443,76.52717112,2019Q1
Japan,p2,Annual,Digital,N,Medium,Y,N,5,3.999682837,39.91022401,86.58459635,77.45374158,2018Q4
India,p2,Annual,Offline,N,Low,N,N,1,4.747023542,16.37268761,76.00976937,77.78017669,2019Q2
India,p1,Monthly,Digital,N,Medium,N,N,4,3.018470197,26.92156117,71.91355872,63.41791011,2019Q1
Japan,p2,Monthly,Offline,N,High,N,N,1,4.0,38.36,85.6484198,83.38,2020Q3
India,p2,Monthly,Offline,N,Low,Y,N,5,3.489999351,18.63046683,74.80162162,74.10431993,2019Q3
USA,p2,Monthly,Offline,N,Low,N,Y,1,5.0,47.99,77.65480953,76.25,2020Q1
USA,p2,Annual,Digital,N,Medium,Y,Y,3,5.0,39.6207,80.54131437,80.495,2020Q3
India,p1,Monthly,Offline,N,Medium,Y,Y,5,4.0,5.5,74.31915856,73.45,2020Q2
Japan,p2,Bi-annual,Offline,N,Low,N,Y,5,5.0,28.53,84.09994359,88.96,2020Q3
USA,p1,Monthly,Offline,Y,Low,Y,Y,1,4.0,63.9805,71.38295121,73.785,2020Q3
USA,p2,Monthly,Digital,N,High,N,N,0,2.996700335,38.0386015,68.40107168,72.12645201,2018Q4
Japan,p2,Bi-annual,Offline,N,Low,N,Y,1,6.0,28.82,85.79714218,87.92,2020Q3
India,p1,Monthly,Digital,Y,High,Y,Y,1,4.0,8.3257,70.67391105,70.84,2020Q3
USA,p1,Monthly,Offline,N,Medium,Y,Y,3,2.0,25.7706,71.80114977,76.62,2019Q4
India,p1,Monthly,Digital,N,High,Y,N,1,3.00100339,7.998191074,66.96211445,67.8921925,2019Q1
Japan,p1,Annual,Digital,N,Medium,N,Y,2,5.0,13.18,86.66720143,83.81,2020Q3
Japan,p2,Annual,Digital,N,High,N,N,1,8.0,26.07,90.46964665,90.16,2019Q4
USA,p1,Monthly,Offline,Y,Medium,N,N,3,5.016849488,48.49798779,81.18498546,86.5475204,2018Q4
India,p2,Monthly,Offline,Y,High,Y,N,5,3.0,14.7805,77.80930254,74.2205,2020Q3
India,p1,Annual,Digital,N,High,N,N,3,3.984914062,11.28914773,60.8071099,65.90589106,2019Q1
Japan,p1,Annual,Offline,N,Low,N,N,1,5.000583562,10.50751579,81.26784045,77.78139661,2019Q2
USA,p1,Monthly,Digital,Y,Medium,N,N,3,6.008428465,94.16919335,74.7417367,78.16289686,2018Q4
India,p1,Annual,Offline,Y,High,N,Y,1,5.0,7.9,72.83818891,73.59,2020Q2
USA,p2,Monthly,Offline,Y,High,Y,Y,2,5.0,100.3806,79.99989055,81.69,2020Q3
Japan,p1,Bi-annual,Digital,Y,Medium,N,N,3,4.008850168,31.2323081,81.85264881,85.70851792,2019Q3
USA,p1,Annual,Digital,N,Low,N,Y,5,4.0,26.06,73.19615958,70.43,2020Q2
Japan,p1,Monthly,Offline,Y,Low,N,N,5,4.007498931,18.50003752,84.83872327,76.13332215,2019Q3
Japan,p1,Monthly,Offline,N,High,N,N,5,7.0,16.17,76.81128662,83.65,2020Q3
India,p1,Annual,Digital,Y,Medium,N,N,5,5.978574577,12.07555151,77.3265186,75.42981205,2019Q1
USA,p2,Annual,Digital,Y,High,Y,Y,2,5.00125131,90.46773343,92.8006914,86.91788761,2018Q4
India,p2,Annual,Digital,N,Medium,N,N,2,3.010407973,11.36390596,65.74070354,63.70252338,2018Q4
Japan,p1,Monthly,Offline,Y,High,N,N,4,6.0,27.99,83.58221804,83.79,2020Q1
USA,p2,Monthly,Offline,N,Low,Y,N,0,4.0,41.6407,82.86627461,82.94575,2020Q2
India,p1,Annual,Digital,Y,High,N,N,3,5.0,9.49,69.22309083,65.66,2020Q1
USA,p2,Annual,Offline,N,Low,N,Y,3,5.0,37.54,83.80952547,81.95,2020Q3
India,p1,Annual,Offline,Y,Low,Y,Y,1,4.0,8.9206,83.22203527,74.73,2020Q1
India,p2,Monthly,Digital,Y,Low,N,Y,2,3.0,15.3,73.73141585,64.94,2020Q3
India,p2,Monthly,Digital,N,High,N,N,3,3.0,15.74,72.52832244,69.38,2020Q3
India,p2,Monthly,Digital,Y,High,N,Y,3,4.0,13.44,76.39243743,71.55,2019Q4
India,p2,Monthly,Digital,N,Low,N,Y,2,4.988621087,10.2362211,65.15700873,61.03009989,2018Q4
USA,p1,Annual,Offline,Y,High,Y,Y,1,4.0,52.2405,79.79028187,81.9,2020Q1
India,p2,Annual,Digital,N,Low,N,Y,5,3.518044062,11.05031834,78.24416535,72.83207931,2019Q1
USA,p1,Monthly,Offline,N,Medium,Y,N,5,5.0,28.4905,71.68743926,73.5735,2020Q1
USA,p1,Annual,Offline,N,Low,N,N,3,5.0,24.99,72.63409451,73.5,2020Q1
USA,p1,Monthly,Digital,Y,Medium,Y,N,4,6.0,62.8706,74.74283862,72.9148,2019Q4
India,p1,Annual,Offline,N,High,N,Y,4,4.0,10.52,64.23637422,65.47,2019Q4
Japan,p1,Bi-annual,Digital,Y,Medium,N,N,1,4.019035339,14.65105278,83.88027331,86.45003064,2019Q3
Japan,p2,Bi-annual,Digital,Y,Medium,N,N,4,8.0,38.08,95.0,93.99,2019Q4
USA,p2,Annual,Offline,N,High,Y,N,4,3.035356017,8.37918964,76.57767706,77.68034404,2019Q2
USA,p2,Annual,Digital,N,Low,N,Y,3,3.0,39.99,77.70326608,76.75,2020Q1
USA,p2,Annual,Digital,Y,Low,N,Y,1,5.339409208,54.17317538,77.35694525,79.0319502,2019Q3
USA,p1,Monthly,Digital,Y,Medium,Y,N,3,3.997993086,59.89908876,74.37351284,79.93226303,2019Q1
Japan,p1,Annual,Offline,Y,Medium,N,Y,3,7.0,23.57,84.24716834,85.92,2020Q3
USA,p1,Monthly,Offline,N,Medium,N,Y,2,4.0,27.88,69.6834876,71.61,2020Q3
USA,p1,Monthly,Digital,Y,High,Y,Y,5,6.0,59.5506,79.84404488,78.8,2019Q4
Japan,p1,Monthly,Offline,Y,Low,N,N,5,7.0,27.69,82.50490906,82.13,2019Q4
Japan,p2,Monthly,Offline,N,High,Y,Y,1,6.004835667,43.08576256,82.04814077,88.38331846,2019Q1
USA,p2,Monthly,Digital,N,High,Y,N,5,7.027163146,47.6648036,82.59779114,75.93755462,2019Q1
India,p1,Monthly,Offline,Y,Medium,Y,Y,5,4.0,12.7755,72.50779167,71.64,2020Q3
India,p2,Monthly,Offline,N,High,Y,N,3,4.0,16.7307,76.34848669,73.402,2020Q1
Japan,p2,Bi-annual,Digital,Y,Medium,N,Y,1,5.0,40.86,95.0,92.13,2020Q3
USA,p2,Annual,Offline,N,Low,Y,N,4,5.007005038,98.9975096,74.71275479,73.98688068,2019Q3
India,p2,Monthly,Digital,Y,Low,Y,Y,2,5.0,12.6107,73.32171627,71.4275,2020Q3
India,p1,Monthly,Offline,N,Low,N,Y,3,4.0,5.72,65.28484057,67.27,2020Q2
Japan,p2,Bi-annual,Digital,N,Medium,N,Y,4,6.0,26.99,89.9479326,91.5,2020Q1
India,p2,Monthly,Digital,N,High,N,Y,3,4.0,13.93,69.15300534,72.56,2019Q4
India,p1,Monthly,Offline,N,High,Y,N,1,4.0,6.0406,75.03394224,69.0908,2019Q4
USA,p1,Annual,Offline,N,Medium,Y,N,4,6.0,20.5105,85.30204328,82.463,2019Q4
India,p1,Annual,Offline,N,Medium,N,Y,4,3.0,7.41,68.84990924,67.58,2020Q2
Japan,p1,Bi-annual,Digital,Y,High,N,N,2,4.995016242,20.23079686,86.79710469,83.99570779,2019Q3
USA,p2,Annual,Offline,N,Medium,N,Y,1,5.012091565,50.23737519,75.55700001,76.37632434,2018Q4
India,p2,Monthly,Digital,Y,Medium,N,Y,3,3.0,12.58,71.61688024,70.41,2019Q4
USA,p1,Annual,Offline,Y,Low,Y,Y,5,5.007373229,5.070251734,70.90096957,67.71186676,2019Q2
USA,p1,Monthly,Digital,N,Low,Y,Y,1,3.0,26.9307,78.81148789,71.045,2020Q2
India,p1,Annual,Offline,Y,Medium,N,Y,4,5.0,8.7,71.20083113,72.29,2019Q4
India,p1,Monthly,Offline,Y,Low,N,N,1,5.013351647,15.71904072,80.14465848,62.12622386,2018Q4
Japan,p1,Annual,Offline,Y,Low,N,N,0,6.0,23.92,84.48433369,82.37,2019Q4
Japan,p1,Annual,Offline,Y,Medium,N,N,3,5.0,22.99,82.44941327,84.77,2020Q1
India,p2,Annual,Offline,N,High,N,Y,1,2.0,14.99,76.64822525,72.0,2020Q1
India,p2,Monthly,Digital,N,High,N,N,3,4.0,16.5,66.41315162,68.62,2019Q4
USA,p1,Annual,Digital,N,High,N,N,5,5.0,23.66,75.89049871,75.81,2020Q2
USA,p1,Monthly,Offline,N,Low,N,N,5,4.0,29.99,67.34858828,69.58,2020Q1
USA,p2,Monthly,Digital,N,Low,N,N,1,3.0,47.17,73.333503,71.38,2020Q2
USA,p2,Monthly,Digital,Y,Medium,Y,Y,4,6.0,99.8005,85.23103812,83.64,2020Q2
Japan,p2,Annual,Digital,N,High,Y,N,3,5.009483956,40.78965001,81.38577946,81.36199015,2019Q1
USA,p1,Annual,Digital,Y,Low,N,Y,3,3.009324385,65.53451246,64.51669273,69.47876978,2019Q3
India,p2,Monthly,Offline,N,Medium,Y,Y,4,4.0,15.9206,74.76917425,74.66,2020Q3
India,p2,Monthly,Digital,N,High,Y,N,4,4.0,17.9807,73.48316679,70.0548,2020Q3
Japan,p1,Annual,Digital,N,Medium,N,Y,4,6.0,14.99,80.95259299,82.0,2020Q1
USA,p1,Annual,Offline,Y,Medium,Y,N,3,4.0,50.0807,83.38635754,79.705,2019Q4
USA,p2,Annual,Digital,Y,Low,Y,N,3,6.0,85.4905,77.21402454,80.262,2020Q1
India,p1,Annual,Digital,Y,Medium,N,Y,3,4.0,8.38,67.65649478,65.11,2020Q3
USA,p2,Annual,Digital,Y,Medium,N,Y,4,5.0,90.35,84.10846844,79.64,2020Q2
India,p2,Annual,Offline,Y,High,Y,N,3,5.0,9.097,80.25120079,80.8522,2020Q3
Japan,p1,Monthly,Digital,N,Low,N,Y,3,4.0,15.6,76.58050362,78.39,2020Q2
USA,p2,Annual,Offline,N,Low,N,Y,1,4.0,39.95,77.99024561,79.29,2019Q4
Japan,p2,Monthly,Offline,N,Low,N,Y,2,5.0,34.44,85.27726021,87.05,2019Q4
USA,p2,Monthly,Digital,Y,Medium,Y,Y,5,4.0,104.6505,78.83360448,78.79,2020Q3
Japan,p2,Annual,Offline,Y,High,N,N,4,5.001998616,40.78348511,83.23550371,77.99364118,2018Q4
India,p2,Monthly,Offline,Y,High,N,N,1,4.0,10.2,74.49091482,74.33,2019Q4
India,p2,Monthly,Offline,N,Medium,Y,N,5,4.005552961,15.37256038,80.54948982,74.8907861,2019Q2
India,p2,Monthly,Digital,N,High,Y,Y,3,4.0,18.111,74.95884665,73.43,2019Q4
India,p1,Annual,Offline,Y,Low,Y,N,4,5.0,10.1255,72.96871193,71.949,2020Q2
India,p2,Annual,Digital,Y,Low,Y,Y,1,5.0,13.657,73.25253095,70.7175,2019Q4
USA,p2,Annual,Offline,N,Medium,Y,N,1,7.0,37.1907,86.58167081,83.888,2020Q1
USA,p1,Monthly,Digital,N,High,Y,N,4,6.0,25.2707,79.23619484,79.1678,2020Q3
USA,p1,Monthly,Digital,Y,Low,Y,Y,3,3.504310624,44.80834309,76.08420018,78.28300084,2019Q3
Japan,p1,Monthly,Digital,Y,Low,N,N,1,5.005853476,11.67491348,85.22579123,76.97073439,2019Q1
USA,p1,Annual,Digital,Y,Medium,N,N,3,3.999057321,47.15639048,83.19033223,78.86722736,2018Q4
Japan,p2,Annual,Offline,N,Medium,N,Y,2,8.0,31.24,92.96895817,88.75,2020Q3
India,p2,Monthly,Offline,Y,Low,Y,Y,5,4.0,9.1507,75.76383074,79.97,2020Q3
India,p1,Monthly,Digital,Y,Medium,Y,N,3,3.0,12.9155,62.41337757,63.3415,2019Q4
USA,p2,Monthly,Digital,N,Medium,N,Y,1,5.0,46.01,74.18955113,74.98,2020Q2
Japan,p2,Monthly,Offline,Y,Low,N,N,3,4.007083187,27.63810834,81.10596885,77.0915825,2019Q3
India,p1,Monthly,Digital,N,High,N,Y,4,4.008272736,10.84122073,66.20892145,63.05197323,2019Q2
USA,p2,Annual,Digital,N,Low,Y,Y,1,4.0,40.1607,78.08313102,78.885,2020Q3
India,p1,Annual,Digital,N,High,Y,Y,5,4.012867555,3.732224362,71.14343593,62.41665751,2019Q2
India,p1,Monthly,Offline,N,Low,Y,Y,1,4.0,6.9206,71.90988472,68.55,2020Q3
USA,p2,Monthly,Offline,N,Low,Y,N,3,4.0,45.1106,84.51493369,78.9488,2020Q1
USA,p1,Annual,Digital,Y,Low,Y,N,3,3.0,53.1606,76.08000591,76.44,2019Q4
India,p2,Monthly,Digital,N,Low,N,Y,1,3.0,20.09,62.9474028,63.4,2020Q2
USA,p2,Monthly,Digital,Y,Low,N,N,5,5.00478648,97.33279364,86.59842175,75.26852647,2019Q1
USA,p1,Monthly,Offline,Y,Low,Y,Y,0,5.0,60.7005,76.43333247,77.065,2019Q4
Japan,p1,Annual,Digital,N,High,N,N,2,4.0,13.21,85.21335874,85.08,2020Q2
Japan,p1,Bi-annual,Digital,Y,Low,N,N,1,4.0,20.48,84.46013774,88.22,2020Q2
India,p1,Monthly,Digital,Y,Medium,N,N,1,4.023581618,11.10582506,64.8606165,62.2310357,2018Q4
USA,p1,Monthly,Digital,Y,Medium,N,Y,1,6.0,64.35,70.99710221,71.14,2020Q3
USA,p1,Annual,Digital,N,Low,N,N,2,2.0,24.99,73.45413901,69.58,2020Q1
Japan,p1,Monthly,Offline,Y,Medium,N,Y,5,5.0,27.07,84.93301743,84.92,2020Q2
India,p1,Annual,Digital,N,Low,Y,Y,5,4.0,7.84,63.57708399,66.6,2019Q4
USA,p1,Monthly,Offline,Y,Medium,N,Y,3,4.0,65.86,75.0762185,72.13,2020Q2
India,p1,Annual,Digital,Y,High,N,N,3,6.0,7.42,68.41618852,67.73,2020Q3
Japan,p2,Bi-annual,Digital,Y,Low,N,N,1,5.0,37.65,92.15787729,92.46,2020Q2
USA,p2,Annual,Offline,N,Medium,Y,Y,4,5.0,34.1207,89.04168107,88.67,2019Q4
