country,product,entitlement_period,marketing_channel,family_type,hourspendonapp,promo_applied,cross_sell_flag,customer_support__satisfaction,usage_frequency_per_day,asp,previous_year_retention,retention_rate_yr_1,quarter
USA,p2,Annual,Offline,Y,High,Y,Y,5,5.008987265,64.38252418,90.21224053,88.63289226,2018Q4
USA,p2,Monthly,Offline,Y,Medium,Y,Y,3,6.0,102.8507,79.80583181,80.505,2020Q2
India,p2,Monthly,Offline,N,Low,N,N,3,6.0,15.84,68.47436057,69.525,2019Q4
India,p2,Monthly,Offline,N,High,N,Y,4,4.0,16.88,70.77058567,71.11,2019Q4
India,p1,Monthly,Digital,N,High,N,Y,1,4.343232796,9.083363359,69.03708725,70.42498145,2019Q2
Japan,p1,Monthly,Digital,N,High,N,Y,4,7.0,15.34,78.4715638,81.65,2019Q4
USA,p2,Monthly,Digital,Y,High,Y,Y,5,4.0,96.3707,87.03467337,87.52,2019Q4
Japan,p1,Bi-annual,Digital,N,Low,N,Y,3,5.0,12.39,80.70198749,88.1,2019Q4
India,p2,Monthly,Offline,Y,High,Y,Y,4,9.0,12.1105,77.88686988,78.455,2019Q4
India,p1,Annual,Digital,Y,High,N,Y,5,5.345876903,12.02468548,72.08076551,68.07572875,2019Q3
India,p2,Monthly,Digital,N,Medium,Y,Y,1,2.996558825,21.5381492,70.09081825,71.06742135,2018Q4
USA,p2,Annual,Digital,N,Low,N,Y,5,4.0,39.99,76.19745599,78.0,2020Q1
USA,p1,Annual,Digital,Y,High,N,N,5,3.0,54.19,78.91172424,76.26,2020Q2
USA,p1,Annual,Offline,N,Medium,Y,N,3,6.0,26.3606,77.10672202,75.5594,2020Q2
India,p2,Annual,Digital,Y,High,Y,Y,4,5.0,8.91,77.06502785,81.4,2020Q1
India,p2,Monthly,Offline,N,High,Y,Y,5,4.0,15.3907,74.80590014,76.24,2020Q3
USA,p1,Monthly,Digital,Y,High,N,N,1,3.028937966,63.51134047,66.60422294,61.59710121,2019Q2
India,p1,Annual,Digital,N,Low,N,Y,1,4.002326815,14.62147629,69.80587781,62.82361307,2019Q3
USA,p2,Annual,Digital,Y,Medium,N,Y,4,5.0,90.35,84.10846844,79.64,2020Q2
Japan,p2,Annual,Offline,N,Medium,N,Y,3,5.001117973,33.24786689,80.46343021,82.67007597,2019Q2
India,p1,Annual,Digital,Y,Low,N,N,3,3.0,5.71,66.71153685,66.01,2019Q4
India,p2,Annual,Digital,N,Medium,Y,Y,5,6.0,15.0907,72.54373122,73.75,2020Q2
India,p2,Monthly,Digital,Y,High,N,N,4,3.0,12.94,74.14566866,70.61,2020Q3
USA,p1,Annual,Digital,Y,High,N,Y,2,4.0,57.1,71.06264108,73.89,2020Q2
India,p1,Monthly,Offline,Y,Medium,N,Y,2,4.0,12.02,72.36325059,65.97,2020Q2
India,p2,Annual,Digital,Y,High,Y,N,3,6.023815998,10.712284,74.3547178,73.36635528,2019Q3
India,p1,Annual,Digital,N,High,Y,Y,1,5.0,8.1005,65.90203212,64.265,2020Q3
USA,p1,Monthly,Digital,N,High,N,Y,5,5.0,29.11,74.50353251,73.88,2020Q2
USA,p1,Monthly,Digital,Y,Medium,Y,Y,1,1.916787477,69.58550662,67.10961269,65.74239048,2019Q3
USA,p1,Monthly,Offline,N,High,N,N,5,4.0,29.4,73.07435128,71.64,2020Q3
USA,p1,Annual,Offline,N,Medium,N,Y,3,6.0,23.8,77.44486353,76.69,2020Q3
Japan,p2,Annual,Offline,Y,Medium,N,Y,5,6.003757829,37.47805329,90.03384224,89.01811629,2018Q4
India,p1,Monthly,Digital,N,Medium,Y,Y,1,4.0,5.5,70.20731338,68.555,2020Q2
USA,p2,Annual,Offline,N,Low,N,N,5,6.0,39.91,77.65858786,77.99,2020Q3
Japan,p2,Bi-annual,Digital,N,Medium,N,Y,1,5.0,26.99,93.84594622,89.5,2020Q1
USA,p2,Annual,Offline,N,High,N,N,1,6.0,38.02,80.09157644,80.86,2020Q3
India,p1,Annual,Offline,N,Low,N,Y,3,5.0,5.99,69.7504646,68.5,2020Q1
India,p2,Annual,Offline,Y,High,N,Y,1,4.0,10.41,78.71742529,76.49,2020Q2
India,p2,Monthly,Offline,N,Medium,N,Y,3,4.0,17.99,70.3714047,69.5,2020Q1
India,p1,Annual,Digital,Y,Low,N,N,1,4.0,9.49,67.51482548,59.29,2020Q1
USA,p1,Monthly,Offline,Y,Low,N,Y,5,5.0,65.99,74.58810877,72.5,2020Q1
India,p1,Annual,Digital,Y,Low,N,N,3,4.0,10.57,67.71198598,61.15,2020Q3
USA,p1,Monthly,Offline,N,Medium,N,Y,2,4.0,29.99,67.72481207,69.5,2020Q1
India,p2,Annual,Digital,N,Low,N,Y,5,5.0,16.19,68.46120672,68.05,2019Q4
India,p1,Monthly,Offline,N,Medium,N,Y,3,5.0,5.88,76.89676668,67.61,2019Q4
Japan,p1,Monthly,Digital,N,Medium,N,N,4,6.0,20.05,72.11070564,74.38,2020Q3
USA,p2,Annual,Digital,N,High,Y,Y,5,4.0,37.1907,84.4316503,86.67,2020Q1
Japan,p2,Annual,Digital,Y,Low,N,N,5,6.0,41.99,83.02866484,88.2,2020Q1
USA,p1,Annual,Offline,N,Medium,N,N,5,5.0,26.73,71.906783,73.72,2019Q4
Japan,p2,Annual,Digital,Y,High,N,Y,5,5.0,41.49,90.50310355,93.5,2020Q3
USA,p1,Monthly,Digital,N,Medium,N,Y,2,5.0,28.77,74.35918341,67.22,2020Q3
USA,p2,Annual,Offline,N,High,N,N,0,4.0,41.68,72.67513278,77.2,2019Q4
India,p2,Annual,Digital,N,Low,Y,N,3,4.0,11.0307,78.14035535,74.2148,2019Q4
Japan,p2,Annual,Offline,N,High,N,Y,3,4.0,29.99,89.24034815,93.0,2020Q1
Japan,p2,Annual,Digital,Y,Low,N,N,4,5.0,39.5,85.96084048,89.465,2020Q3
India,p2,Annual,Offline,N,High,N,Y,1,6.0,14.35,71.61006159,72.64,2020Q2
USA,p2,Monthly,Offline,N,Medium,N,Y,3,6.0,47.99,80.51946098,77.0,2020Q1
USA,p1,Annual,Offline,N,High,Y,N,5,5.0,23.4906,80.1833463,81.0264,2020Q1
USA,p2,Annual,Offline,Y,Low,Y,Y,4,6.0,84.0206,88.1589413,85.105,2020Q2
USA,p1,Monthly,Offline,Y,Medium,N,N,5,2.0,65.99,73.1415284,71.54,2020Q1
USA,p2,Annual,Digital,N,Low,N,N,4,5.0,37.51,82.75308276,78.92,2020Q3
USA,p2,Annual,Offline,N,Medium,N,N,5,4.0,39.84,77.7576973,79.04,2020Q2
India,p1,Annual,Digital,N,Low,N,Y,2,5.0,5.5,65.40815267,64.99,2020Q2
India,p2,Annual,Offline,N,Medium,Y,N,1,3.0,17.0705,71.51507921,69.2,2020Q3
USA,p1,Annual,Offline,Y,High,N,N,4,5.0,53.9,77.2430904,77.53,2020Q3
Japan,p1,Annual,Digital,N,Low,N,N,1,6.0,17.64,74.11571684,77.22,2020Q3
Japan,p1,Annual,Digital,Y,Medium,N,N,3,6.0,22.0,85.80893725,84.29,2019Q4
USA,p2,Monthly,Digital,N,Low,Y,Y,4,3.031000607,21.4976091,65.42137641,69.03181067,2019Q3
USA,p2,Annual,Digital,Y,Low,Y,Y,5,6.0,85.9505,80.64965155,81.44,2020Q3
USA,p2,Monthly,Offline,N,High,Y,Y,1,5.0,46.9107,82.5380736,80.645,2020Q2
India,p1,Monthly,Offline,N,Low,Y,Y,4,4.0,6.5405,79.21525292,69.4,2020Q3
USA,p1,Annual,Digital,Y,Low,N,Y,5,4.0,55.67,70.4592628,74.82,2020Q3
Japan,p2,Annual,Digital,N,Low,N,N,2,6.992680645,35.7878147,90.60418348,88.09114753,2018Q4
Japan,p1,Bi-annual,Digital,Y,Medium,N,N,1,6.0,22.56,82.55381346,86.63,2020Q3
Japan,p1,Bi-annual,Offline,N,Low,N,Y,1,5.0,13.49,86.86073101,82.0,2020Q1
USA,p1,Monthly,Digital,N,High,Y,Y,4,5.0,24.9707,83.02954522,81.03,2020Q3
Japan,p1,Bi-annual,Digital,N,Low,N,Y,5,5.0,16.18,82.58993585,85.31,2020Q2
USA,p2,Monthly,Offline,N,High,Y,N,3,5.0,44.551,81.00590775,83.802,2020Q2
USA,p1,Annual,Offline,N,Low,N,Y,2,5.0,24.99,76.82824209,74.0,2020Q1
Japan,p2,Monthly,Offline,Y,Low,N,Y,5,6.0,46.73,92.16017655,91.26,2019Q4
Japan,p1,Annual,Offline,N,Low,N,Y,4,4.013057121,22.46361927,87.06160414,85.55503203,2018Q4
India,p1,Annual,Digital,Y,Low,Y,N,3,3.689713096,9.12443341,66.52849417,71.41700748,2019Q1
USA,p1,Annual,Digital,N,Medium,Y,N,1,5.0,23.4906,77.54313134,74.2742,2020Q1
India,p1,Monthly,Digital,Y,Medium,N,Y,3,4.005344323,14.12580006,66.43149142,65.50226433,2019Q1
USA,p1,Monthly,Offline,Y,Low,N,Y,4,6.0,65.99,72.69172254,71.5,2020Q1
India,p2,Monthly,Digital,N,High,Y,N,1,3.00156751,16.95057366,74.58593564,67.67449077,2019Q2
Japan,p1,Bi-annual,Digital,Y,Low,N,Y,3,7.0,21.35,89.70092054,89.64,2020Q2
Japan,p1,Monthly,Offline,Y,Medium,N,Y,5,6.0,29.1,84.1494973,82.89,2020Q3
USA,p1,Monthly,Offline,N,High,N,N,5,3.0,29.99,69.72727009,71.05,2020Q1
India,p1,Monthly,Offline,Y,Low,N,Y,3,3.020293084,9.050768321,66.96627229,75.04799708,2019Q2
India,p1,Monthly,Offline,Y,High,N,Y,4,4.0,12.99,73.84107415,69.5,2020Q3
Japan,p1,Monthly,Offline,Y,Medium,N,N,5,3.014132392,17.03108039,74.3769091,82.58040625,2019Q1
USA,p1,Monthly,Offline,Y,Low,Y,Y,4,5.0,61.9005,81.02527545,76.915,2020Q3
Japan,p1,Bi-annual,Offline,Y,High,N,N,5,5.0,22.25,88.65792685,88.9,2020Q2
USA,p2,Annual,Digital,N,Medium,N,Y,2,4.0,41.79,77.08347721,75.7,2020Q3
USA,p2,Bi-annual,Digital,N,Medium,N,Y,3,5.004918134,39.83831761,78.64626095,79.72692663,2019Q3
India,p1,Annual,Digital,Y,High,N,N,3,5.0,9.49,69.22309083,65.66,2020Q1
India,p2,Annual,Digital,Y,Medium,N,N,5,3.0,9.87,68.52568308,70.59,2020Q3
India,p1,Annual,Digital,Y,Low,Y,Y,4,5.0,6.0157,75.1553541,70.755,2020Q2
USA,p2,Annual,Offline,Y,Medium,N,Y,2,7.004731521,33.80107228,84.14751889,90.08086821,2018Q4
India,p1,Monthly,Offline,N,Medium,N,N,5,4.0,11.46,61.3826187,61.68,2019Q4
USA,p1,Annual,Offline,N,High,Y,Y,5,4.0,23.4906,82.84651097,82.68,2020Q1
Japan,p1,Bi-annual,Offline,N,Low,N,Y,3,5.0,13.35,81.1889472,85.14,2019Q4
Japan,p2,Annual,Digital,N,High,N,N,5,5.0,29.83,91.31616115,88.36,2019Q4
USA,p2,Annual,Offline,Y,High,Y,N,1,7.0,84.6007,79.41365009,82.978,2020Q2
Japan,p2,Bi-annual,Digital,Y,Medium,N,Y,4,8.0,36.56,92.68807141,96.43,2020Q3
India,p1,Annual,Digital,Y,High,N,Y,4,3.0,7.56,71.69022216,68.43,2020Q2
Japan,p2,Monthly,Offline,N,High,N,Y,3,7.055173026,43.42910145,84.85643531,87.65450808,2019Q1
USA,p2,Annual,Digital,N,Low,N,Y,5,4.012192167,33.49780271,68.99646261,65.61637619,2018Q4
USA,p2,Annual,Digital,N,Low,N,Y,0,5.0,38.8,79.20367373,77.69,2019Q4
Japan,p1,Monthly,Digital,Y,Medium,N,Y,2,6.0,28.39,82.28905658,76.6,2020Q3
India,p2,Monthly,Digital,N,Low,Y,Y,5,3.0,18.9405,67.34764811,68.2375,2020Q2
USA,p1,Annual,Digital,N,High,Y,Y,5,5.0,22.5405,79.59574045,81.0,2020Q2
India,p2,Monthly,Offline,N,Medium,N,Y,1,3.0,21.37,64.88516671,65.62,2019Q4
India,p1,Monthly,Offline,Y,Low,Y,Y,4,4.020578558,7.735012034,77.1945702,83.68838274,2019Q3
India,p2,Annual,Offline,Y,High,N,N,5,4.0,7.07,82.15764243,77.8,2020Q3
Japan,p1,Bi-annual,Offline,Y,High,N,N,1,7.0,22.49,85.19086071,85.72,2020Q2
Japan,p2,Annual,Offline,Y,High,N,Y,5,6.0,43.83,89.3289004,93.16,2020Q2
USA,p2,Annual,Digital,N,Medium,N,Y,4,2.990215096,49.48286595,84.45943393,83.38719695,2019Q2
India,p1,Annual,Digital,Y,High,Y,N,1,3.98090391,8.268374175,71.1804674,74.47838576,2019Q3
USA,p1,Monthly,Offline,N,Low,N,N,5,4.0,31.18,69.18497316,68.39,2020Q2
USA,p1,Annual,Offline,N,Low,Y,Y,5,5.0,22.2606,82.61058728,82.32,2019Q4
Japan,p2,Monthly,Digital,N,Medium,N,N,1,4.003642952,39.16595343,81.84377466,86.86028341,2018Q4
India,p2,Monthly,Offline,N,High,N,N,5,4.0,17.99,74.92435385,71.54,2020Q1
USA,p1,Monthly,Offline,Y,Low,N,N,5,3.0,65.99,71.93195744,71.05,2020Q1
India,p1,Monthly,Digital,Y,Low,Y,N,1,4.0,13.2255,67.21903327,62.517,2019Q4
USA,p2,Annual,Offline,N,High,N,Y,1,6.0,37.13,86.6044246,83.36,2020Q2
Japan,p1,Bi-annual,Offline,N,Low,N,N,3,5.0,13.37,83.8031794,83.42,2019Q4
USA,p2,Monthly,Offline,Y,Medium,Y,N,4,7.0,100.3207,85.04814996,81.3765,2020Q2
India,p1,Annual,Digital,Y,Low,N,N,5,3.0,11.85,66.68634399,61.34,2020Q3
USA,p2,Annual,Digital,Y,Low,N,Y,2,3.0,90.59,73.70796221,75.4,2020Q2
USA,p2,Monthly,Digital,N,Low,N,N,4,7.0,45.36,77.7275152,75.64,2019Q4
Japan,p2,Monthly,Offline,N,Low,N,N,5,3.0,37.26,84.45845881,83.745,2020Q2
Japan,p2,Monthly,Digital,N,Medium,N,Y,3,6.0,38.76,75.2048345,81.73,2020Q2
USA,p2,Monthly,Digital,N,Medium,Y,Y,3,7.0,44.6307,78.36535243,79.18,2020Q1
USA,p2,Annual,Offline,N,High,Y,N,1,5.999984911,39.8087902,83.06048562,77.82849192,2019Q2
Japan,p1,Monthly,Offline,N,Medium,N,Y,4,5.0,17.99,78.93426075,83.0,2020Q1
USA,p1,Monthly,Digital,Y,Low,Y,N,2,5.0,62.6906,72.99280448,71.0172,2020Q2
Japan,p2,Bi-annual,Offline,Y,Medium,N,N,2,5.0,40.43,89.78036584,87.72,2020Q2
Japan,p1,Bi-annual,Digital,N,High,N,N,5,5.992816163,27.56290675,84.80961161,83.80908395,2019Q3
India,p1,Annual,Digital,Y,Medium,N,N,4,2.0,9.49,70.46663212,64.19,2020Q1
USA,p2,Annual,Digital,Y,Low,N,Y,5,5.0,92.05,78.93123674,77.19,2020Q3
India,p2,Monthly,Offline,N,High,N,Y,5,4.0,16.53,69.10214054,74.46,2020Q3
Japan,p2,Bi-annual,Digital,N,High,N,N,1,5.014502469,33.71467856,81.68640541,91.03265427,2018Q4
Japan,p2,Bi-annual,Digital,N,Low,N,Y,4,8.0,27.15,92.65384241,91.84,2019Q4
Japan,p2,Annual,Digital,Y,Low,N,N,4,7.101314538,37.46742965,91.38560261,88.65655575,2019Q2
USA,p2,Monthly,Offline,Y,High,Y,Y,5,5.0,103.0107,85.44217771,84.09,2020Q2
India,p2,Annual,Digital,N,Low,Y,Y,2,4.0,14.2405,73.83035269,70.875,2020Q1
India,p2,Monthly,Digital,Y,High,Y,N,3,6.0,14.1305,75.12247068,72.298,2020Q3
Japan,p1,Annual,Offline,N,Low,N,N,4,6.0,14.7,81.98366038,83.1,2020Q2
USA,p1,Monthly,Offline,N,Medium,N,N,3,3.0,29.99,69.13553262,68.6,2020Q1
USA,p2,Monthly,Offline,N,Low,N,Y,5,5.0,50.46,75.09001091,73.53,2019Q4
India,p1,Monthly,Digital,N,Medium,Y,Y,5,3.030189674,7.326810543,61.24518867,61.49611731,2019Q3
USA,p1,Monthly,Offline,N,Medium,Y,N,3,3.981312006,36.04369212,80.74107041,74.00739241,2019Q3
USA,p1,Monthly,Digital,N,High,Y,Y,2,4.321714626,29.20639033,76.03845235,74.7638188,2019Q1
USA,p2,Monthly,Digital,Y,Medium,N,Y,5,7.02414719,53.37483411,80.08426792,86.29404589,2019Q3
India,p2,Annual,Digital,Y,Low,Y,Y,1,5.0,9.207,74.50535287,75.1675,2020Q1
USA,p2,Annual,Digital,Y,Medium,N,Y,3,4.0,89.99,83.87674296,79.0,2020Q1
Japan,p2,Annual,Digital,N,Medium,N,Y,1,5.0,32.72,81.62939811,83.27,2020Q2
USA,p1,Monthly,Digital,N,Medium,N,Y,5,4.006133513,24.11934638,79.67084717,80.85218603,2019Q2
India,p1,Monthly,Offline,Y,Low,N,N,3,5.004562649,9.653127427,68.86545792,64.61398288,2018Q4
Japan,p2,Annual,Offline,N,Low,N,Y,5,4.011210079,35.38884819,88.23791628,84.82014968,2019Q3
Japan,p1,Monthly,Offline,N,Medium,N,N,4,6.0,19.46,77.88298917,79.87,2019Q4
India,p2,Monthly,Digital,N,Low,Y,Y,5,5.0,17.5905,75.52244558,69.5875,2020Q3
USA,p1,Monthly,Offline,N,High,N,N,2,4.0,29.73,74.48814372,69.35,2020Q2
India,p1,Monthly,Offline,Y,High,Y,N,1,3.0,12.9355,74.22108375,66.923,2020Q3
USA,p1,Annual,Offline,Y,High,N,Y,4,5.0,55.24,81.69904388,77.75,2019Q4
India,p2,Annual,Offline,N,High,Y,N,3,5.0,12.0807,80.62032858,77.8835,2020Q3
India,p2,Annual,Offline,Y,Low,Y,N,1,2.0,11.62,77.35323178,77.062,2020Q2
India,p1,Annual,Digital,N,High,Y,Y,4,3.0,7.6107,71.78470843,66.975,2019Q4
Japan,p1,Annual,Offline,Y,Medium,N,Y,2,6.0,24.47,85.11896492,84.02,2019Q4
India,p1,Monthly,Offline,N,High,Y,Y,3,2.991028293,9.927971748,87.11854261,71.14164744,2018Q4
India,p1,Monthly,Digital,Y,Medium,Y,Y,4,6.028718759,5.005378357,79.19055343,69.51048454,2018Q4
Japan,p1,Monthly,Offline,Y,High,N,N,3,4.0,27.41,82.71625939,82.9,2020Q2
Japan,p2,Bi-annual,Digital,Y,High,N,N,3,6.0,39.27,90.66461072,93.78,2019Q4
India,p1,Monthly,Digital,N,High,Y,Y,1,4.0,5.9605,76.10034453,66.83,2020Q3
USA,p2,Annual,Offline,Y,Medium,Y,N,3,4.0,85.4905,84.4055934,82.8345,2020Q1
India,p1,Annual,Offline,N,Low,N,Y,5,4.005727945,7.945817629,66.34577545,68.6535259,2018Q4
India,p1,Monthly,Digital,N,High,N,N,2,3.0,9.08,60.56017405,59.65,2020Q3
USA,p1,Monthly,Digital,Y,High,N,N,3,5.0,67.22,59.79278023,68.84,2020Q3
USA,p2,Annual,Digital,Y,Low,Y,N,1,5.0,84.5906,77.18173583,78.9488,2020Q1
Japan,p2,Annual,Digital,Y,Low,N,Y,1,7.04337724,41.32468226,86.47856984,82.47158478,2019Q2
India,p1,Monthly,Offline,N,High,Y,N,3,4.019850724,8.016074296,76.03971456,72.57199599,2019Q1
USA,p1,Monthly,Digital,N,Low,Y,Y,4,5.0,27.5605,74.35361755,73.905,2020Q2
Japan,p2,Monthly,Digital,Y,Medium,N,Y,3,3.997555131,86.98551505,90.47665612,80.18274341,2019Q2
Japan,p2,Monthly,Offline,Y,Low,N,N,3,5.0,47.82,86.84930886,88.41,2019Q4
USA,p2,Monthly,Offline,Y,High,N,N,2,5.0,107.99,78.03277601,74.48,2020Q1
India,p1,Monthly,Offline,N,Medium,Y,N,1,3.0,6.6405,75.81878182,67.3995,2020Q1
Japan,p1,Bi-annual,Digital,N,Medium,N,N,1,6.0,13.49,86.79597991,85.75,2020Q1
Japan,p1,Bi-annual,Offline,Y,High,N,Y,3,6.0,20.91,86.83323158,89.08,2019Q4
India,p2,Monthly,Offline,Y,Medium,N,N,1,4.0,12.99,76.81746999,70.56,2020Q1
Japan,p1,Monthly,Digital,Y,High,N,Y,3,4.0,33.33,74.05152424,73.66,2019Q4
India,p1,Annual,Digital,N,Medium,Y,Y,3,4.0,5.6905,71.05123794,65.625,2020Q1
India,p1,Monthly,Offline,Y,Low,Y,Y,5,7.0,10.8006,72.81952822,73.67,2020Q1
USA,p2,Monthly,Offline,Y,Low,N,Y,3,3.499411232,106.7015864,73.38344118,81.75533185,2019Q3
USA,p1,Annual,Digital,N,Medium,Y,N,1,4.0,25.7406,75.53065113,72.0242,2020Q2
USA,p1,Annual,Offline,N,Medium,Y,Y,3,6.0,19.8105,81.73758617,82.155,2019Q4
USA,p1,Monthly,Digital,Y,Low,N,Y,3,3.508663923,66.10346868,70.83744039,71.72390266,2018Q4
Japan,p2,Monthly,Digital,N,Medium,N,Y,1,4.503732459,32.22958882,81.02056841,89.73907887,2019Q2
USA,p1,Monthly,Offline,N,Medium,N,Y,4,3.0,27.53,80.06706015,73.96,2020Q3
USA,p1,Monthly,Offline,N,Medium,Y,Y,3,2.0,25.7706,71.80114977,76.62,2019Q4
India,p1,Annual,Digital,N,Low,Y,N,4,5.004078842,9.927934007,63.0941245,66.45442689,2019Q2
Japan,p2,Annual,Digital,N,Low,N,Y,2,5.013561465,38.99724073,88.12071275,90.84561124,2019Q1
India,p1,Monthly,Digital,Y,Medium,Y,N,3,6.0,13.3655,64.52700711,62.8915,2020Q2
India,p1,Monthly,Digital,Y,Low,Y,N,4,6.0,13.1106,65.68638266,63.1344,2020Q3
Japan,p2,Bi-annual,Digital,Y,Medium,N,Y,1,7.017419945,28.11688047,87.27942902,91.73489278,2018Q4
Japan,p2,Monthly,Digital,N,Low,N,Y,4,6.982481307,25.4868871,77.62265329,88.04321952,2019Q3
India,p1,Annual,Offline,N,Medium,Y,N,3,2.0,7.8505,67.28396676,68.841,2020Q3
India,p1,Annual,Offline,Y,Low,N,N,1,6.019042651,9.541466864,75.67304759,69.43897822,2019Q1
India,p2,Annual,Offline,N,High,N,Y,5,5.0,14.99,73.09835325,75.5,2020Q1
USA,p2,Monthly,Digital,N,Medium,N,Y,4,5.0,47.32,73.60631047,76.17,2020Q2
India,p2,Monthly,Offline,Y,High,N,N,0,4.0,13.67,78.05218992,70.86,2020Q3
India,p1,Annual,Digital,Y,Medium,N,N,1,3.0,13.91,61.58317182,55.36,2019Q4
India,p2,Monthly,Digital,Y,Low,Y,N,4,4.0,11.621,75.77387281,74.452,2020Q2
USA,p2,Monthly,Offline,Y,Medium,Y,Y,3,6.0,100.4307,79.44820808,82.925,2020Q1
USA,p2,Monthly,Digital,Y,Low,N,N,4,7.02288931,40.63764734,75.83972802,76.96670675,2019Q3
India,p1,Monthly,Offline,Y,High,Y,Y,5,6.0,11.8457,70.3134734,74.275,2020Q2
USA,p2,Monthly,Offline,N,Medium,N,N,3,5.0,47.67,77.84151303,75.78,2019Q4
India,p1,Annual,Offline,Y,Medium,Y,Y,1,3.0,8.3906,77.29136815,76.85,2020Q3
USA,p2,Annual,Digital,N,High,N,Y,2,5.0,39.99,84.6402467,78.0,2020Q1
India,p2,Annual,Offline,Y,Low,N,N,1,5.0,12.42,69.65276814,70.0,2020Q2
India,p1,Monthly,Offline,Y,High,N,Y,1,4.008465924,8.395925492,70.87033337,79.73881984,2019Q1
Japan,p2,Annual,Offline,N,Low,N,Y,5,5.0,31.16,90.54648899,90.08,2020Q2
India,p1,Monthly,Offline,N,Low,N,N,1,4.000907264,17.75950818,64.31982644,68.17707393,2018Q4
India,p1,Annual,Digital,N,High,N,Y,5,4.016463864,7.868769792,69.66094706,73.71375794,2019Q2
USA,p1,Annual,Digital,N,High,N,Y,2,3.0,27.42,69.99153504,69.57,2020Q2
Japan,p2,Annual,Offline,N,Low,N,Y,4,8.0,28.78,88.88413285,91.21,2019Q4
Japan,p2,Annual,Offline,N,High,N,N,3,6.0,31.52,83.46884573,89.61,2019Q4
Japan,p1,Bi-annual,Digital,Y,Low,N,Y,3,5.0,21.06,86.626738,89.93,2019Q4
USA,p1,Annual,Offline,N,High,N,Y,3,5.0,26.81,74.33250377,76.68,2020Q3
USA,p1,Monthly,Digital,N,Low,N,N,3,5.0,28.82,70.49846321,68.3,2020Q2
India,p2,Annual,Digital,Y,Low,N,Y,2,4.0,12.25,70.30201189,67.9,2020Q2
Japan,p1,Bi-annual,Offline,N,High,N,N,5,5.988002634,8.277860544,85.62309456,80.2254021,2018Q4
India,p2,Monthly,Offline,N,Medium,Y,N,3,4.0,16.9106,68.37233577,72.1966,2020Q1
India,p2,Monthly,Digital,N,High,Y,N,3,5.0,15.271,79.78581072,74.763,2020Q2
Japan,p1,Annual,Offline,N,Medium,N,N,2,5.997427177,13.36036979,84.61097709,79.05786876,2019Q1
Japan,p2,Annual,Digital,Y,Medium,N,Y,4,4.0,44.61,84.80617824,86.88,2020Q2
India,p1,Annual,Offline,Y,Low,Y,N,4,5.018331177,9.234738017,79.47396689,78.96456956,2019Q3
India,p1,Monthly,Offline,Y,Low,N,N,2,5.005709091,16.72835814,75.24389218,75.71831854,2019Q3
USA,p1,Monthly,Digital,Y,High,N,Y,1,3.0,67.14,74.44453471,69.35,2020Q3
India,p1,Monthly,Digital,Y,Low,N,Y,1,3.003504486,12.03428178,69.3086844,73.12608464,2019Q1
USA,p2,Monthly,Offline,Y,Low,N,Y,1,4.0,105.91,82.71274779,76.58,2020Q3
USA,p2,Annual,Digital,N,High,Y,N,5,3.016445746,109.1751194,73.39018057,77.726323,2018Q4
USA,p2,Annual,Digital,Y,High,Y,N,0,5.0,81.141,82.46734374,83.395,2020Q3
India,p2,Annual,Offline,N,High,N,Y,5,6.025879579,15.94926894,84.11125067,86.15526455,2019Q3
USA,p1,Annual,Offline,N,Low,Y,N,1,4.0,25.9506,78.281905,74.4112,2020Q2
USA,p1,Annual,Digital,Y,High,Y,N,4,3.0,51.1407,77.83381533,80.7422,2020Q1
Japan,p1,Monthly,Digital,N,Medium,N,Y,4,5.0,17.99,76.57984231,78.0,2020Q1
Japan,p1,Monthly,Digital,Y,Low,N,Y,1,3.035972742,30.48307784,78.45507657,65.45270595,2018Q4
Japan,p2,Bi-annual,Offline,N,Low,N,N,3,4.983408081,27.8221826,80.01886711,82.15403339,2019Q3
India,p1,Monthly,Digital,Y,Low,N,N,1,3.007201877,10.93115042,67.78566343,68.041982,2018Q4
USA,p1,Monthly,Offline,Y,High,Y,Y,1,3.986119033,51.4246761,79.74226066,81.12238661,2019Q3
USA,p2,Annual,Offline,N,High,Y,Y,3,4.000018576,40.32893907,77.69833892,88.60354205,2019Q1
India,p1,Monthly,Digital,N,Medium,N,N,2,3.0,5.5,62.14925572,63.58,2020Q3
USA,p1,Monthly,Digital,N,Low,N,Y,0,4.0,31.98,67.32808351,63.51,2020Q3
India,p2,Monthly,Offline,N,Medium,Y,Y,4,6.0,14.2305,78.82814721,77.41,2020Q2
Japan,p2,Monthly,Offline,Y,High,N,N,1,4.013946198,45.91822065,82.92906466,80.4655991,2018Q4
India,p1,Annual,Digital,N,Low,Y,N,5,4.014239923,4.848228337,72.61489852,76.53843994,2019Q1
India,p2,Annual,Offline,N,High,Y,Y,2,5.510756567,11.67491972,77.04718148,71.1646023,2019Q3
USA,p2,Annual,Digital,N,Medium,Y,N,5,4.027182865,37.4542128,78.05741841,89.20320395,2019Q1
India,p2,Monthly,Digital,N,Low,N,N,4,3.0,20.33,65.79153244,63.075,2019Q4
India,p1,Annual,Offline,Y,Medium,N,Y,5,5.0,9.49,75.33527901,72.0,2020Q1
India,p2,Annual,Digital,N,High,Y,N,5,2.0,14.3105,73.49048547,72.4745,2020Q2
